longitudeDecimal,latitudeDecimal,adresse
23.404205884332,53.2840179524756,"Dworzysk, gmina Sokółka, powiat sokólski, województwo podlaskie, Polska"
23.8565606698424,52.7022031914915,"39, Stoczek, Podolany Pierwsze, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8816164087037,52.6947798605617,"242, Stoczek, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8816580852534,52.6932995988211,"Stoczek, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8806730492111,52.6919340313555,"Stoczek, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8789139930045,52.6902499458069,"Stoczek, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
22.7101859216629,53.2073306947179,"Kiermusy, gmina Tykocin, powiat białostocki, województwo podlaskie, Polska"
22.7101666582035,53.2072940883193,"Kiermusy, gmina Tykocin, powiat białostocki, województwo podlaskie, Polska"
22.6414306231749,53.2183221928688,"Sępiki, Słomianka, gmina Tykocin, powiat białostocki, województwo podlaskie, 16-080, Polska"
22.6306870343681,53.2178339157964,"Sępiki, Słomianka, gmina Tykocin, powiat białostocki, województwo podlaskie, 16-080, Polska"
22.6197318529046,53.2192691666946,"Sępiki, Słomianka, gmina Tykocin, powiat białostocki, województwo podlaskie, 16-080, Polska"
22.6041697178032,53.2996528412513,"Carska Droga, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6040722019807,53.2996138874214,"Carska Droga, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6041223460792,53.2996814883468,"Carska Droga, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6041239117081,53.2995875891392,"Carska Droga, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6040683213289,53.2995926516834,"Carska Droga, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6042189289101,53.2995908180568,"Carska Droga, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6041064215588,53.2996431730281,"Carska Droga, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6067671482238,53.2860233873674,"Długa Luka, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6053548123098,53.2856041315944,"Długa Luka, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6053554298369,53.2856441239173,"Długa Luka, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5947042555607,53.3129970471584,"Grobla Honczarowska, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5929565008462,53.4319955509883,"Carska Droga, Downary, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6563259984749,53.4742327088325,"Osowiec-Twierdza, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6562927674753,53.47422134862,"Osowiec-Twierdza, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6400368658643,53.4916016625274,"Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.9118417849795,53.5607231797699,"Dolistowo Stare, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.9266807981792,53.5744346735408,"Dolistowo Stare, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.7285732562876,53.4979932084739,"Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7101872569402,53.2072355540353,"Kiermusy, gmina Tykocin, powiat białostocki, województwo podlaskie, Polska"
22.7102185564424,53.2072461986765,"Kiermusy, gmina Tykocin, powiat białostocki, województwo podlaskie, Polska"
22.7101948221164,53.2072337055619,"Kiermusy, gmina Tykocin, powiat białostocki, województwo podlaskie, Polska"
22.7101940229455,53.2072440117841,"Kiermusy, gmina Tykocin, powiat białostocki, województwo podlaskie, Polska"
22.7102042959935,53.2072740268098,"Kiermusy, gmina Tykocin, powiat białostocki, województwo podlaskie, Polska"
22.7102047167683,53.207262964972,"Kiermusy, gmina Tykocin, powiat białostocki, województwo podlaskie, Polska"
22.6553485239302,53.215353714302,"Łazy Duże, gmina Tykocin, powiat białostocki, województwo podlaskie, 16-080, Polska"
22.632977403736,53.2184850239178,"Sępiki, Słomianka, gmina Tykocin, powiat białostocki, województwo podlaskie, 16-080, Polska"
22.6222273162219,53.2179891007445,"Sępiki, Słomianka, gmina Tykocin, powiat białostocki, województwo podlaskie, 16-080, Polska"
22.575831744345,53.2241707078599,"Carska Droga, Cegielnia, Laskowiec, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-105, Polska"
22.5757491121609,53.2242242371472,"Carska Droga, Cegielnia, Laskowiec, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-105, Polska"
22.5194039696328,53.238855090113,"Brzeziny, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-105, Polska"
22.4571135419508,53.2754049688337,"Biebrzańska, Mikołajewo, Burzyn, gmina Jedwabne, powiat łomżyński, województwo podlaskie, Polska"
22.4587288917558,53.370852207011,"49, Łoje-Awissa, gmina Radziłów, powiat grajewski, województwo podlaskie, 19-213, Polska"
22.483376938293,53.3740160903372,"Łoje-Awissa, gmina Radziłów, powiat grajewski, województwo podlaskie, Polska"
22.4832954772117,53.3739563941439,"Łoje-Awissa, gmina Radziłów, powiat grajewski, województwo podlaskie, Polska"
22.4833255639905,53.3739051684464,"Łoje-Awissa, gmina Radziłów, powiat grajewski, województwo podlaskie, Polska"
22.4224991237177,53.398576537368,"Zawisie, Radziłów, gmina Radziłów, powiat grajewski, województwo podlaskie, 19-213, Polska"
22.5747005577245,53.3732644471913,"Gugny-Barwik, Barwik, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5691717964185,53.3737218366591,"Gugny-Barwik, Barwik, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5590829820139,53.3707143135276,"Gugny-Barwik, Barwik, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.4171512367273,53.1281411152922,"Grądy-Woniecko, gmina Rutki, powiat zambrowski, województwo podlaskie, 18-312, Polska"
22.4076341551508,53.2007957813452,"64, Ruś, gmina Wizna, powiat łomżyński, województwo podlaskie, 18-430, Polska"
22.4092610575191,53.2023451412255,"Ruś, gmina Wizna, powiat łomżyński, województwo podlaskie, 18-430, Polska"
22.70970152511,53.2036627411388,"Kolonia Kaczorowo, Pentowo, Tykocin, gmina Tykocin, powiat białostocki, województwo podlaskie, 16-080, Polska"
19.63074307,49.45236386,"Murgaše, Trstená, okres Tvrdošín, Žilinský kraj, Stredné Slovensko, Slovensko"
22.3134255409,52.9137675078,"22, Stary Skarżyn, gmina Zambrów, powiat zambrowski, województwo podlaskie, 18-300, Polska"
18.7578973174,50.4582690322,"16A, Tadeusza Kościuszki, Miedary, gmina Zbrosławice, powiat tarnogórski, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, 42-676, Polska"
23.15,51.45,"Szałowiły, Wola Wereszczyńska, gmina Urszulin, powiat włodawski, województwo lubelskie, Polska"
18.747203,50.472931,"1 Maja, Miedary, gmina Zbrosławice, powiat tarnogórski, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, 42-676, Polska"
18.75,50.45,"Kocher, Wolności, Miedary, gmina Zbrosławice, powiat tarnogórski, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, 42-676, Polska"
14.9683757454539,52.6390192387541,"Słoneczna, Oksza, gmina Witnica, powiat gorzowski, województwo lubuskie, 66-460, Polska"
14.9617924375989,52.6378979377329,"Słoneczna, Oksza, gmina Witnica, powiat gorzowski, województwo lubuskie, 66-460, Polska"
14.892313765654,52.6227619572964,"Słoneczna, Kłopotowo, gmina Witnica, powiat gorzowski, województwo lubuskie, 66-451, Polska"
14.8916206179298,52.6222450473973,"Słoneczna, Kłopotowo, gmina Witnica, powiat gorzowski, województwo lubuskie, 66-451, Polska"
14.8463695580272,52.5821235993205,"Park Krajobrazowy Ujście Warty, gmina Słońsk, powiat sulęciński, województwo lubuskie, 66-436, Polska"
14.7983749916778,52.5840371815992,"Szeroka Droga, Przyborów, gmina Słońsk, powiat sulęciński, województwo lubuskie, 66-436, Polska"
14.8013481236569,52.5839689527273,"Szeroka Droga, Przyborów, gmina Słońsk, powiat sulęciński, województwo lubuskie, 66-436, Polska"
14.8195882012321,52.5989347486543,"Wał Wschodni, gmina Słońsk, powiat sulęciński, województwo lubuskie, 69-436, Polska"
14.843645489137,52.6116690635206,"Wał Wschodni, gmina Słońsk, powiat sulęciński, województwo lubuskie, 69-436, Polska"
14.8504940268196,52.6143673035945,"Wał Wschodni, gmina Słońsk, powiat sulęciński, województwo lubuskie, 69-436, Polska"
14.8657186615955,52.6164862159387,"Wał Wschodni, Kłopotowo, gmina Słońsk, powiat sulęciński, województwo lubuskie, 66-451, Polska"
14.877135620303,52.619900620086,"Wał Wschodni, Kłopotowo, gmina Witnica, powiat gorzowski, województwo lubuskie, 66-451, Polska"
15.2139057251624,52.7474449423494,"Osiedle Staszica, Gorzów Wielkopolski, województwo lubuskie, 66-413, Polska"
14.6578254127632,52.3566848992307,"Słubicka, Kunowice, gmina Słubice, powiat słubicki, województwo lubuskie, 69-100, Polska"
17.3,51.5,"Łowiecka, Miłochowice, gmina Milicz, powiat milicki, województwo dolnośląskie, 56-300, Polska"
22.8176879603,53.4189175033,"Kolonia Potoczyzna, Świerzbienie, gmina Mońki, powiat moniecki, województwo podlaskie, 19-100, Polska"
14.6886275276965,52.6922629029212,"Kostrzyńska, Goryń, Suchlica, gmina Dębno, powiat myśliborski, województwo zachodniopomorskie, 74-404, Polska"
14.9957263031331,52.8952595318672,"119, Świątki, gmina Nowogródek Pomorski, powiat myśliborski, województwo zachodniopomorskie, 74-304, Polska"
14.7224999078144,52.545921010024,"Czerwony Kanał, gmina Słońsk, powiat sulęciński, województwo lubuskie, 66-434, Polska"
14.7227940904544,52.5462045312077,"Czerwony Kanał, gmina Słońsk, powiat sulęciński, województwo lubuskie, 66-434, Polska"
14.6592361599548,52.571074760693,"Ścieżka Przyrodnicza „Mokradła”, gmina Słońsk, powiat sulęciński, województwo lubuskie, 66-470, Polska"
14.8009108180919,52.5653062134808,"18, Lipowa, Słońsk, gmina Słońsk, powiat sulęciński, województwo lubuskie, 66-436, Polska"
14.7874506126964,52.5756328792319,"28, Przyborów, gmina Słońsk, powiat sulęciński, województwo lubuskie, 66-436, Polska"
14.9204560173867,52.5900673595349,"43, Lemierzycka, Głuchowo-Kolonia, Głuchowo, gmina Słońsk, powiat sulęciński, województwo lubuskie, 66-436, Polska"
14.9216247054613,52.5880928813216,"Lemierzycka, Głuchowo-Kolonia, Głuchowo, gmina Słońsk, powiat sulęciński, województwo lubuskie, 66-437, Polska"
15.1028489162169,52.9191232054945,"Nowe Kinice, Karsko, gmina Nowogródek Pomorski, powiat myśliborski, województwo zachodniopomorskie, 74-305, Polska"
15.0656780769707,52.9749242288105,"2, Kornatka, gmina Barlinek, powiat myśliborski, województwo zachodniopomorskie, 74-322, Polska"
14.9550017584597,52.9290744905382,"119, gmina Nowogródek Pomorski, powiat myśliborski, województwo zachodniopomorskie, Polska"
14.9093939169225,52.506394672928,"134, gmina Ośno Lubuskie, powiat słubicki, województwo lubuskie, Polska"
19.9889659864,49.2724323464,"Owcza Ścieżka, Bory, Zakopane, powiat tatrzański, województwo małopolskie, 34-504, Polska"
18.5761642456,54.4465879216,"Molo w Sopocie, Skwer Kuracyjny, Sopot Dolny, Sopot, województwo pomorskie, 81-722, Polska"
18.7573421839625,50.457254354842,"22, Tadeusza Kościuszki, Miedary, gmina Zbrosławice, powiat tarnogórski, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, 42-676, Polska"
18.749338,50.466662,"76, 1 Maja, Miedary, gmina Zbrosławice, powiat tarnogórski, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, 42-676, Polska"
18.757009,50.456779,"21A, Mikołaja Kopernika, Miedary, gmina Zbrosławice, powiat tarnogórski, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, 42-676, Polska"
18.7571088317782,50.4574107192457,"4B, Jana Heweliusza, Kopanina, Miedary, gmina Zbrosławice, powiat tarnogórski, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, 42-676, Polska"
19.1685676575,50.0371865083,"Niemiecki nazistowski obóz koncentracyjny i zagłady Auschwitz II-Birkenau, Do Pomnika, Brzezinka, gmina Oświęcim, powiat oświęcimski, województwo małopolskie, 43-155, Polska"
16.3612795795749,50.9504787255025,"382, Osiedle Domki, Strzegom, gmina Strzegom, powiat świdnicki, województwo dolnośląskie, 58-150, Polska"
16.35,50.95,"19, Polna, Osiedle Domki, Strzegom, gmina Strzegom, powiat świdnicki, województwo dolnośląskie, 58-150, Polska"
23.2334297074149,51.4488752435001,"Koło Młyna, Łowiszów, gmina Urszulin, powiat włodawski, województwo lubelskie, Polska"
23.2,51.4,"30a, Michałów, gmina Urszulin, powiat włodawski, województwo lubelskie, 22-234, Polska"
22.5889092104804,49.1195291180001,"Bieszczadzki Park Narodowy, Bereżki, gmina Lutowiska, powiat bieszczadzki, województwo podkarpackie, Polska"
22.55,49.1,"Brzegi Górne, gmina Lutowiska, powiat bieszczadzki, województwo podkarpackie, Polska"
21.0065460205,52.2334769747,"Aleja Marii Dulębianki, Centrum, Śródmieście Północne, Śródmieście, Warszawa, województwo mazowieckie, 00-116, Polska"
14.2646741867,53.9110502373,"Jachtowa, Osiedle Flotylla, Śródmieście, Świnoujście, województwo zachodniopomorskie, 72-606, Polska"
14.2627859116,53.9115937296,"aleja Wiązowa, Osiedle Flotylla, Śródmieście, Świnoujście, województwo zachodniopomorskie, 72-606, Polska"
14.2665682757284,53.9680343286195,Polska
14.2673778884,53.9093600276,"3, Wybrzeże Władysława IV, Osiedle Flotylla, Śródmieście, Świnoujście, województwo zachodniopomorskie, 72-600, Polska"
14.2668836503644,53.9146511329741,"aleja Piknikowa, Osiedle Flotylla, Dzielnica Nadmorska, Świnoujście, województwo zachodniopomorskie, 72-606, Polska"
14.2658460626666,53.9122753435561,"aleja Piknikowa, Osiedle Flotylla, Śródmieście, Świnoujście, województwo zachodniopomorskie, 72-606, Polska"
14.2659674165927,53.9125650746272,"aleja Piknikowa, Osiedle Flotylla, Śródmieście, Świnoujście, województwo zachodniopomorskie, 72-606, Polska"
14.2492119416,54.0273652897,Polska
14.2518643430794,54.0178960116584,Polska
14.2541505808434,54.0014217655892,Polska
14.2549434706573,53.9980911106664,Polska
14.2647805245,53.9646203994,Polska
20.15,49.55,"Zbójecka Jama, Konfederacji Tatrzańskiej, Waksmund, gmina Nowy Targ, powiat nowotarski, województwo małopolskie, Polska"
20.1675578260011,49.5514306475,"Zasadne, gmina Kamienica, powiat limanowski, województwo małopolskie, Polska"
20.16,49.55,"Konfederacji Tatrzańskiej, Waksmund, gmina Nowy Targ, powiat nowotarski, województwo małopolskie, Polska"
20.4,49.4,"16, Wygon, Sromowce Niżne, gmina Czorsztyn, powiat nowotarski, województwo małopolskie, 34-443, Polska"
20.43,49.42,"Kras, Do Natonia, Krościenko nad Dunajcem, gmina Krościenko nad Dunajcem, powiat nowotarski, województwo małopolskie, 34-450, Polska"
20.4305648734,49.4267298243,"Kras, Do Natonia, Krościenko nad Dunajcem, gmina Krościenko nad Dunajcem, powiat nowotarski, województwo małopolskie, 34-450, Polska"
23.4,51.15,"Góry, Rudka, gmina Chełm, powiat chełmski, województwo lubelskie, 22-151, Polska"
23.4000279754,51.1581116453,"Lubelska, Janów, gmina Chełm, powiat chełmski, województwo lubelskie, 22-151, Polska"
23.6041472250364,51.414196850688,"ppoż. 11 N.Sobibór, Zbereże, gmina Wola Uhruska, powiat włodawski, województwo lubelskie, Polska"
23.5,51.1,"Strupin Duży, gmina Chełm, powiat chełmski, województwo lubelskie, 22-103, Polska"
23.53181362,51.1328312,"6b, Fabryczna, Osiedle Zielone Zacisze, Nowe Miasto, Chełm, województwo lubelskie, 22-100, Polska"
23.5318136215,51.1328311967,"6b, Fabryczna, Osiedle Zielone Zacisze, Nowe Miasto, Chełm, województwo lubelskie, 22-100, Polska"
23.4000135586,51.1580712722,"Lubelska, Janów, gmina Chełm, powiat chełmski, województwo lubelskie, 22-151, Polska"
23.35,51.15,"Wereszcze Duże, gmina Rejowiec, powiat chełmski, województwo lubelskie, 22-363, Polska"
20.306911465,49.490408234,"Morgi, Limierzyska, Maniowy, gmina Czorsztyn, powiat nowotarski, województwo małopolskie, 34-436, Polska"
20.3788337484881,49.4174738635001,"Pienińska, Sromowce Średnie, Sromowce Niżne, gmina Czorsztyn, powiat nowotarski, województwo małopolskie, 34-443, Polska"
23.7791642573,52.7292987345,"Budy, gmina Białowieża, powiat hajnowski, województwo podlaskie, Polska"
14.5558621747,52.3501548999,"Nadodrzańska, Osiedle Słowiańskie, Słubice, gmina Słubice, powiat słubicki, województwo lubuskie, 69-100, Polska"
